Date,Open,High,Low,Close
2018-05-31,239.28,239.58,237.62,238.22
2018-06-01,239.51,240.86,239.44,240.56
2018-06-04,241.38,241.96,241.14,241.70
2018-06-05,241.83,242.26,241.07,241.88
2018-06-06,242.48,244.01,241.87,243.90
2018-06-07,244.38,244.67,242.97,243.87
2018-06-08,243.42,244.65,243.25,244.59
2018-06-11,244.81,245.63,244.70,244.92
2018-06-12,245.33,245.60,244.59,245.24
2018-06-13,245.47,245.73,244.25,244.45
2018-06-14,245.32,245.60,244.48,245.07
2018-06-15,244.29,245.09,243.19,244.76
2018-06-18,243.31,244.38,242.83,244.25
2018-06-19,241.99,243.54,241.58,243.32
2018-06-20,244.00,244.39,243.40,243.73
2018-06-21,243.72,243.74,241.71,242.20
2018-06-22,243.46,243.57,242.43,242.65
2018-06-25,241.50,241.66,237.67,239.34
2018-06-26,239.91,240.72,239.16,239.87
2018-06-27,240.46,241.88,237.74,237.89
2018-06-28,237.83,240.01,237.13,239.25
2018-06-29,240.33,241.69,239.48,239.59
2018-07-02,238.03,240.26,237.79,240.10
2018-07-03,240.99,241.09,238.83,239.25
2018-07-05,240.38,241.27,239.31,241.21
2018-07-06,241.23,243.62,240.85,243.25
2018-07-09,244.24,245.49,244.20,245.44
2018-07-10,245.89,246.42,245.60,246.32
2018-07-11,244.77,245.56,244.22,244.52
2018-07-12,245.77,246.79,245.17,246.74
2018-07-13,246.56,247.23,246.11,246.93
2018-07-16,246.97,247.12,246.27,246.71
2018-07-17,245.94,248.10,245.89,247.71
2018-07-18,247.79,248.33,247.34,248.23
2018-07-19,247.57,247.95,246.81,247.29
2018-07-20,247.09,247.72,246.85,247.01
2018-07-23,246.81,247.67,246.46,247.47
2018-07-24,248.87,249.55,247.85,248.71
2018-07-25,248.47,251.15,248.42,250.83
2018-07-26,250.12,250.92,250.02,250.24
2018-07-27,250.57,250.67,247.63,248.55
2018-07-30,248.63,248.78,246.73,247.25
2018-07-31,248.01,249.08,247.63,248.47
2018-08-01,248.67,249.17,247.41,248.05
2018-08-02,246.75,249.57,246.55,249.40
2018-08-03,249.53,250.52,249.35,250.47
2018-08-06,250.51,251.70,250.12,251.39
2018-08-07,252.05,252.60,251.92,252.22
2018-08-08,252.05,252.51,251.65,252.11
2018-08-09,252.18,252.56,251.64,251.77
2018-08-10,250.34,250.88,249.38,250.08
2018-08-13,250.36,250.97,248.85,249.15
2018-08-14,249.87,250.97,249.48,250.74
2018-08-15,249.39,249.54,247.43,248.86
2018-08-16,250.29,251.74,250.26,250.88
2018-08-17,250.67,252.20,250.27,251.76
2018-08-20,252.21,252.56,251.76,252.30
2018-08-21,252.81,253.75,252.33,252.89
2018-08-22,252.49,253.26,252.22,252.74
2018-08-23,252.56,253.42,252.09,252.41
2018-08-24,252.98,254.07,252.93,253.92
2018-08-27,255.12,256.04,254.96,255.93
2018-08-28,256.39,256.49,255.59,256.05
2018-08-29,256.27,257.66,256.03,257.43
2018-08-30,256.95,257.32,255.80,256.39
2018-08-31,255.98,256.84,255.50,256.40
2018-09-04,255.98,256.31,254.96,255.96
2018-09-05,255.60,255.81,254.26,255.27
2018-09-06,255.37,255.67,253.47,254.50
2018-09-07,253.46,254.98,253.22,254.00
2018-09-10,255.01,255.28,254.25,254.45
2018-09-11,253.80,255.73,253.46,255.28
2018-09-12,255.29,255.95,254.56,255.35
2018-09-13,256.41,257.04,256.12,256.86
2018-09-14,257.06,257.25,256.12,256.90
2018-09-17,256.85,256.88,255.27,255.54
2018-09-18,255.75,257.52,255.73,256.93
2018-09-19,256.98,257.62,256.86,257.20
2018-09-20,258.46,259.60,257.22,259.29
2018-09-21,260.02,260.14,258.89,259.05
2018-09-24,258.47,258.61,257.61,258.19
2018-09-25,258.64,258.75,257.71,257.95
2018-09-26,258.09,259.27,256.76,257.18
2018-09-27,257.65,258.98,257.37,257.90
2018-09-28,257.27,258.42,257.24,257.92
2018-10-01,259.16,259.88,258.15,258.82
2018-10-02,258.67,259.38,258.29,258.67
2018-10-03,259.71,260.13,258.45,258.81
2018-10-04,258.33,258.38,255.21,256.79
2018-10-05,257.01,257.52,253.93,255.35
2018-10-08,254.67,255.70,253.29,255.35
2018-10-09,254.97,256.27,254.42,254.98
2018-10-10,254.47,254.54,246.53,246.90
2018-10-11,245.82,247.44,239.86,241.46
2018-10-12,245.55,245.83,241.64,244.82
2018-10-15,244.46,245.79,243.35,243.44
2018-10-16,245.39,249.14,244.92,248.77
2018-10-17,248.80,249.43,246.25,248.81
2018-10-18,247.88,248.47,243.95,245.22
2018-10-19,245.87,247.79,244.39,245.08
2018-10-22,245.75,246.07,243.45,243.98
2018-10-23,240.38,243.86,238.31,242.74
2018-10-24,242.49,242.88,234.84,235.39
2018-10-25,237.21,241.15,236.19,239.61
2018-10-26,235.92,240.43,232.70,235.40
2018-10-29,238.47,239.76,230.53,234.09
2018-10-30,233.92,237.87,233.44,237.56
2018-10-31,240.12,242.41,239.65,240.10
2018-11-01,240.96,242.85,239.88,242.65
2018-11-02,243.75,244.18,239.18,241.22
2018-11-05,241.70,243.10,240.74,242.55
2018-11-06,242.48,244.24,242.42,244.08
2018-11-07,246.25,249.39,245.82,249.31
2018-11-08,248.51,249.49,247.72,248.85
2018-11-09,247.55,247.74,245.02,246.42
2018-11-12,245.92,246.16,241.30,241.82
2018-11-13,242.28,244.27,240.65,241.37
2018-11-14,243.23,243.63,238.16,239.72
2018-11-15,238.46,242.68,236.89,242.22
2018-11-16,241.13,243.75,240.61,242.85
2018-11-19,242.25,242.54,237.83,238.74
2018-11-20,235.42,236.88,233.46,234.32
2018-11-21,235.87,237.01,235.11,235.12
2018-11-23,233.49,234.94,233.39,233.55
2018-11-26,235.80,237.54,235.41,237.32
2018-11-27,236.29,238.12,235.69,238.12
2018-11-28,239.18,243.60,238.06,243.60
2018-11-29,242.83,244.46,241.70,243.07
2018-11-30,242.92,245.11,242.60,244.55
2018-12-03,248.66,248.77,246.20,247.79
2018-12-04,246.97,247.39,239.45,239.76
2018-12-06,235.92,239.51,232.83,239.40
2018-12-07,239.06,240.62,233.00,233.83
2018-12-10,233.66,235.25,229.44,234.28
2018-12-11,237.46,237.65,232.87,234.33
2018-12-12,237.29,238.65,235.43,235.51
2018-12-13,236.45,237.31,234.32,235.43
2018-12-14,233.29,234.24,230.53,231.08
2018-12-17,230.14,231.24,224.93,226.55
2018-12-18,228.18,228.85,224.71,226.30
2018-12-19,226.38,230.14,221.22,222.91
2018-12-20,221.67,223.23,217.05,219.29
2018-12-21,220.18,222.83,214.15,214.79
2018-12-24,213.31,214.92,209.05,209.12
2018-12-26,210.57,219.68,208.60,219.68
2018-12-27,216.46,221.56,213.24,221.37
2018-12-28,222.72,224.34,219.92,221.08
2018-12-31,222.70,223.26,220.83,223.02
2019-01-02,219.50,224.17,219.48,223.25
2019-01-03,221.51,221.81,217.44,217.92
2019-01-04,220.94,225.87,220.57,225.22
2019-01-07,225.49,228.40,224.60,227.00
2019-01-08,229.18,229.61,226.66,229.13
2019-01-09,229.84,231.04,228.61,230.20
2019-01-10,228.68,231.26,228.00,231.02
2019-01-11,229.94,231.13,229.36,231.10
2019-01-14,229.21,230.50,228.81,229.69
2019-01-15,230.07,232.64,230.06,232.33
2019-01-16,232.76,233.77,232.55,232.89
2019-01-17,232.02,235.51,231.98,234.66
2019-01-18,236.46,238.24,234.69,237.78
2019-01-22,236.32,236.53,232.96,234.57
2019-01-23,235.59,236.29,232.60,235.06
2019-01-24,234.88,235.76,233.87,235.18
2019-01-25,237.02,237.99,235.28,237.17
2019-01-28,235.04,235.43,233.61,235.37
2019-01-29,235.51,236.07,234.23,235.06
2019-01-30,236.57,239.62,235.81,238.78
2019-01-31,238.72,241.36,238.50,240.88
2019-02-01,241.07,242.01,240.21,240.99
2019-02-04,241.04,242.75,240.37,242.69
2019-02-05,243.12,244.01,242.62,243.70
2019-02-06,243.43,243.92,242.65,243.38
2019-02-07,241.78,242.32,239.41,241.06
2019-02-08,239.82,241.46,239.00,241.36
2019-02-11,242.01,242.27,240.97,241.49
2019-02-12,243.10,244.97,243.03,244.60
2019-02-13,245.43,246.23,245.01,245.39
