Date,Open,High,Low,Close
2018-02-20,87.35,87.84,86.86,87.13
2018-02-21,87.17,88.09,86.61,86.61
2018-02-22,86.88,87.56,86.46,86.65
2018-02-23,87.11,87.98,86.92,87.97
2018-02-26,88.24,88.69,87.85,88.64
2018-02-27,88.69,89.01,87.48,87.49
2018-02-28,87.79,87.99,86.53,86.53
2018-03-01,86.52,87.06,85.07,85.61
2018-03-02,85.12,86.33,84.81,86.17
2018-03-05,85.79,87.41,85.73,87.21
2018-03-06,87.46,87.66,86.96,87.60
2018-03-07,86.90,87.64,86.83,87.52
2018-03-08,87.78,87.88,87.31,87.82
2018-03-09,88.28,89.21,88.13,89.19
2018-03-12,89.26,89.43,88.91,89.06
2018-03-13,89.44,89.61,88.50,88.69
2018-03-14,89.00,89.06,87.99,88.16
2018-03-15,88.33,88.40,87.73,87.92
2018-03-16,88.03,88.55,88.03,88.28
2018-03-19,88.04,88.28,86.74,87.29
2018-03-20,87.54,87.66,87.19,87.39
2018-03-21,87.34,88.09,87.30,87.41
2018-03-22,86.78,87.10,85.42,85.48
2018-03-23,85.65,85.83,83.77,83.85
2018-03-26,84.89,85.85,84.28,85.78
2018-03-27,86.09,86.32,84.33,84.76
2018-03-28,84.88,85.33,84.43,84.66
2018-03-29,85.06,86.19,84.98,85.73
2018-04-02,85.56,85.69,83.05,83.85
2018-04-03,84.19,85.01,83.77,84.86
2018-04-04,83.82,85.98,83.77,85.85
2018-04-05,86.28,86.67,85.94,86.41
2018-04-06,85.69,86.18,83.96,84.58
2018-04-09,85.08,85.92,84.69,84.75
2018-04-10,85.72,86.26,85.45,85.96
2018-04-11,85.30,86.16,85.30,85.66
2018-04-12,86.04,86.37,85.85,86.06
2018-04-13,86.49,86.63,85.56,85.88
2018-04-16,86.35,86.97,86.18,86.71
2018-04-17,87.22,87.63,87.03,87.41
2018-04-18,87.68,88.05,87.54,87.65
2018-04-19,87.53,87.53,86.66,87.03
2018-04-20,87.04,87.14,86.12,86.42
2018-04-23,86.49,86.91,86.18,86.54
2018-04-24,86.91,87.03,85.16,85.71
2018-04-25,85.64,86.10,85.11,85.95
2018-04-26,86.16,86.83,85.94,86.61
2018-04-27,86.61,86.98,86.46,86.85
2018-04-30,86.92,87.17,86.05,86.05
2018-05-01,85.89,86.10,85.25,86.09
2018-05-02,85.85,86.14,85.26,85.37
2018-05-03,85.16,85.29,84.05,85.09
2018-05-04,84.71,86.34,84.65,86.04
2018-05-07,86.25,86.51,85.97,86.18
2018-05-08,86.04,86.28,85.66,86.12
2018-05-09,86.36,86.97,86.24,86.82
2018-05-10,87.13,87.69,86.98,87.58
2018-05-11,87.53,87.89,87.42,87.66
2018-05-14,87.89,88.05,87.49,87.70
2018-05-15,87.29,87.36,86.97,87.26
2018-05-16,87.37,87.91,87.37,87.74
2018-05-17,87.74,88.11,87.51,87.85
2018-05-18,87.69,87.81,87.50,87.67
2018-05-21,88.13,88.40,88.06,88.24
2018-05-22,88.40,88.55,87.83,87.91
2018-05-23,87.62,88.07,87.50,88.07
2018-05-24,87.92,88.09,87.47,88.05
2018-05-25,87.85,88.03,87.67,87.86
2018-05-29,87.38,87.50,86.55,86.93
2018-05-30,87.35,88.28,87.34,88.09
2018-05-31,87.97,87.97,87.09,87.30
2018-06-01,87.74,88.16,87.70,88.04
2018-06-04,88.34,88.48,88.07,88.34
2018-06-05,88.38,88.59,88.19,88.51
2018-06-06,88.65,89.18,88.44,89.18
2018-06-07,89.27,89.55,88.94,89.22
2018-06-08,89.09,89.65,89.05,89.65
2018-06-11,89.70,90.04,89.70,89.84
2018-06-12,90.00,90.19,89.81,90.09
2018-06-13,90.16,90.18,89.61,89.65
2018-06-14,89.84,90.10,89.69,89.88
2018-06-15,89.62,89.90,89.26,89.88
2018-06-18,89.39,89.76,89.27,89.72
2018-06-19,88.95,89.41,88.63,89.35
2018-06-20,89.60,89.73,89.36,89.60
2018-06-21,89.60,89.60,88.92,89.08
2018-06-22,89.54,89.63,89.25,89.32
2018-06-25,88.99,89.04,87.86,88.34
2018-06-26,88.47,88.69,88.19,88.43
2018-06-27,88.54,89.02,87.64,87.64
2018-06-28,87.55,88.22,87.25,87.99
2018-06-29,88.28,88.79,88.10,88.15
